"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"decLinearProd","5yr_simple","linear",1,"trendER",11,0.3,123712.503548115,0.41002678601605,116955.088159511,0.411842496192227,186626.347107608,0.42711263092234,155107.384408737,0.602529840716867,156743.915346698,0.581758203599108,183187.857735647,0.418086258655933,80759.7127248239,64196.0656486411,0.540314452447522,1.85077411028002,64196.0656486411,0.540314452447522,1.85077411028002,34611.305453496,0.3,0.309283212860513,1,1,0,1,170927.036950705,271656.737627976,96962.6427218341
"decLinearProd","5yr_simple","linear",1,"trendER",12,0.3,105405.434959739,0.560782539563706,108179.235465358,0.588582426473477,162136.356617287,0.603401641264559,124535.234016337,0.798354255725173,151621.265180639,0.781589155975626,161496.711782944,0.615570840767101,61019.631263235,48640.906985186,0.755806576980886,1.32308983601937,48640.906985186,0.755806576980886,1.32308983601937,26151.2705413864,0.3,0.310048400940793,1,1,0,1,178571.77355154,336726.925378354,134665.954615181
"decLinearProd","5yr_simple","linear",1,"trendER",13,0.3,110158.481520216,0.496973550347112,111862.59607261,0.482753630251948,176701.950171736,0.479968516212952,130427.481592778,0.706694812288279,163782.861891061,0.634434928769209,176830.918030561,0.467390216327074,72670.2599430705,57908.5299479057,0.546165517716317,1.83094678730598,57908.5299479057,0.546165517716317,1.83094678730598,31144.3971184588,0.3,0.303328387821708,1,1,0,1,109543.203927598,206658.197137152,76833.6630401207
"decLinearProd","5yr_simple","linear",1,"trendER",14,0.3,105847.806612742,0.56510070523479,107329.451501228,0.589707384309121,164748.985463876,0.583382848085552,147591.181849508,0.784886954087707,167489.315999429,0.704100871752668,166111.680176909,0.591617965171882,54995.9442040883,56204.5997513326,0.694612727983733,1.43965113179357,56204.5997513326,0.694612727983733,1.43965113179357,23569.6903731807,0.3,0.307889138736037,0,0,0,1,118586.760100169,194228.492302021,83803.6038403509
"decLinearProd","5yr_simple","linear",1,"trendER",15,0.3,129877.562661123,0.476224715659071,123973.16918798,0.502858371889594,191069.904285931,0.497092115219919,154537.034017951,0.696521401977862,164404.81246064,0.645653572352554,187348.079352416,0.506252240831853,86270.1308364785,58363.756098342,0.644761662722738,1.55096070038833,58363.756098342,0.644761662722738,1.55096070038833,36972.9132156337,0.3,0.303688615523222,1,1,0,1,121414.72375407,216369.941703553,87389.5229033626
"decLinearProd","5yr_simple","linear",1,"trendER",16,0.3,86208.1666291794,0.704145398469816,89537.865403672,0.74793196489589,125636.738054991,0.709997272861769,112968.872373593,0.830888316549606,109753.781418298,0.876740938854066,130815.957989522,0.732358859836319,41628.1999375017,38527.2445302891,0.79428858493269,1.25898825561586,38527.2445302891,0.79428858493269,1.25898825561586,17840.6571160721,0.3,0.305013741746976,0,1,0,1,153253.744090867,255774.482993236,105564.51568572
"decLinearProd","5yr_simple","linear",1,"trendER",17,0.3,107618.348889201,0.46941602798232,105506.363696532,0.481686495060625,156699.061772639,0.519584238221274,154590.721304478,0.639025339139294,160221.860728973,0.662493427843277,159327.167242404,0.530467364130265,67060.4119511092,51049.3531062124,0.708386384868012,1.41165897787028,51049.3531062124,0.708386384868012,1.41165897787028,28740.1765504754,0.3,0.311354427653547,1,1,0,1,121707.850922225,178982.133709155,80904.2292460483
"decLinearProd","5yr_simple","linear",1,"trendER",18,0.3,91438.4862725477,0.623268814032819,91403.5113721988,0.593277809328683,130720.398135899,0.673487826365449,126230.297996301,0.76963805133236,137456.79315581,0.753188705580799,135746.175759744,0.643891709531745,60990.1137910503,43030.6787361568,0.865608851910179,1.15525620815135,43030.6787361568,0.865608851910179,1.15525620815135,26138.6201961644,0.3,0.303899180360549,1,1,0,1,137318.506697149,245211.619102051,87153.736979965
"decLinearProd","5yr_simple","linear",1,"trendER",19,0.3,102150.273709359,0.517948287509171,97944.2786067866,0.517441582495968,150550.582745304,0.564791483078191,131610.179790854,0.734097979155493,148086.672625294,0.67361321812544,155140.456102675,0.562567860568927,56346.7278170622,50827.3793153919,0.741384653364099,1.34882748848713,50827.3793153919,0.741384653364099,1.34882748848713,24148.5976358838,0.3,0.314485556387689,0,1,0,1,146377.674270725,235170.076651517,103894.376508867
"decLinearProd","5yr_simple","linear",1,"trendER",20,0.3,101243.645224915,0.575471527371919,102036.012070776,0.554187424101588,149006.95635094,0.57806360757488,120142.816732985,0.796392626826188,128118.118145055,0.739031736997672,144651.85373237,0.563192624596656,47894.4693543042,48684.5159608884,0.66278956225421,1.5087745144913,48684.5159608884,0.66278956225421,1.5087745144913,20526.2011518446,0.3,0.304374733644066,0,0,0,1,134839.212150773,232651.300612222,88263.1570708822
